id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote
1321,Ethereum Classic,ETC,ethereum-classic,579,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio']",210700000.0,149804996.2091242,210700000.0,False,,30,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 35.57956059615102, 'volume_24h': 1593311554.6455615, 'volume_change_24h': 80.5396, 'percent_change_1h': -0.01932727, 'percent_change_24h': 4.56274937, 'percent_change_7d': 21.26898889, 'percent_change_30d': 100.0246389, 'percent_change_60d': 90.48908192, 'percent_change_90d': 98.34250899, 'market_cap': 5329995940.228708, 'market_cap_dominance': 0.151, 'fully_diluted_market_cap': 7496613417.61, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3635,Cronos,CRO,cronos,262,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'cosmos-ecosystem', 'centralized-exchange', 'mobile', 'payments', 'injective-ecosystem', 'layer-1']",,26571560696.0,30000000000.0,False,,31,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.19963868248645453, 'volume_24h': 167229468.3400411, 'volume_change_24h': -21.2996, 'percent_change_1h': -0.53688238, 'percent_change_24h': -0.84188105, 'percent_change_7d': 16.85494281, 'percent_change_30d': 178.9276851, 'percent_change_60d': 147.6333131, 'percent_change_90d': 156.87367776, 'market_cap': 5304711368.958299, 'market_cap_dominance': 0.1502, 'fully_diluted_market_cap': 5989160474.59, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3773,Artificial Superintelligence Alliance,FET,artificial-superintelligence-alliance,409,2019-03-02T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'collectibles-nfts', 'iot', 'binance-launchpad', 'web3', 'injective-ecosystem', 'generative-ai', 'dwf-labs-portfolio', 'ai-agents']",2719493897.0,2436002490.2283664,2719493896.672,False,,32,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.9701226466471307, 'volume_24h': 848066195.7409296, 'volume_change_24h': 18.8905, 'percent_change_1h': 0.90807064, 'percent_change_24h': 4.012785, 'percent_change_7d': 43.24497548, 'percent_change_30d': 72.53609339, 'percent_change_60d': 35.44718593, 'percent_change_90d': 76.16821519, 'market_cap': 4799223673.28771, 'market_cap_dominance': 0.1359, 'fully_diluted_market_cap': 5357736513.9, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
22974,Bittensor,TAO,bittensor,108,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polkadot-ecosystem', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'depin']",21000000.0,7380936.0,7380936.0,False,,33,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 650.5729637009421, 'volume_24h': 546493777.48773, 'volume_change_24h': 30.5476, 'percent_change_1h': 2.58231334, 'percent_change_24h': 6.00640095, 'percent_change_7d': 18.29993267, 'percent_change_30d': 50.80406966, 'percent_change_60d': 11.26375081, 'percent_change_90d': 158.06631217, 'market_cap': 4801837408.406977, 'market_cap_dominance': 0.136, 'fully_diluted_market_cap': 13662032237.72, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2280,Filecoin,FIL,filecoin,544,2017-12-13T00:00:00.000Z,"['mineable', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'filecoin-ecosystem', 'alleged-sec-securities', 'depin']",,607517623.0,1959812603.0,False,,34,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 7.713861632545916, 'volume_24h': 1416020995.0982635, 'volume_change_24h': 16.2668, 'percent_change_1h': -0.80704395, 'percent_change_24h': 3.49588425, 'percent_change_7d': 42.66685376, 'percent_change_30d': 130.03752723, 'percent_change_60d': 111.23881254, 'percent_change_90d': 130.42148687, 'market_cap': 4686306883.155194, 'market_cap_dominance': 0.1327, 'fully_diluted_market_cap': 15117723245.26, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
5690,Render,RENDER,render,489,2020-06-11T00:00:00.000Z,"['art', 'media', 'vr-ar', 'ai-big-data', 'distributed-computing', 'collectibles-nfts', 'scaling', 'video', 'ethereum-ecosystem', 'solana-ecosystem', 'metaverse', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'polygon-ecosystem', 'web3', 'generative-ai', 'depin']",644168762.0,517690753.1254916,532450926.4054916,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24'}",35,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 8.951055940636255, 'volume_24h': 1288631793.4576964, 'volume_change_24h': 10.7688, 'percent_change_1h': 1.24630771, 'percent_change_24h': -1.80318081, 'percent_change_7d': 20.94670724, 'percent_change_30d': 101.61822431, 'percent_change_60d': 57.31570951, 'percent_change_90d': 84.07000336, 'market_cap': 4633878891.176389, 'market_cap_dominance': 0.1312, 'fully_diluted_market_cap': 5765990623.87, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11841,Arbitrum,ARB,arbitrum,1048,2023-03-23T12:50:11.000Z,"['scaling', 'dao', 'dapp', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'layer-2', 'rollups', 'pantera-capital-portfolio', 'arbitrum-ecosytem', 'modular-blockchain', 'egirl-capital-portfolio']",,4097359817.0,10000000000.0,False,"{'id': 11841, 'name': 'Arbitrum', 'symbol': 'ARB', 'slug': 'arbitrum', 'token_address': '0x912CE59144191C1204E64559FE8253a0e49E6548'}",36,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.0787517916637548, 'volume_24h': 1374102628.5877793, 'volume_change_24h': 14.2277, 'percent_change_1h': 0.29678251, 'percent_change_24h': 1.97925791, 'percent_change_7d': 19.42265602, 'percent_change_30d': 122.52360226, 'percent_change_60d': 91.4185598, 'percent_change_90d': 117.58174407, 'market_cap': 4420034243.679825, 'market_cap_dominance': 0.1252, 'fully_diluted_market_cap': 10787517916.64, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4030,Algorand,ALGO,algorand,455,2019-06-20T00:00:00.000Z,"['pos', 'platform', 'research', 'smart-contracts', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities']",10000000000.0,8294324728.155616,10000000000.0,False,,37,8294185125.363145,4332767357.640072,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.5223861406698913, 'volume_24h': 2212733686.9172244, 'volume_change_24h': 9.8734, 'percent_change_1h': -0.61889039, 'percent_change_24h': -8.40727366, 'percent_change_7d': 79.48904297, 'percent_change_30d': 372.30141398, 'percent_change_60d': 314.15937924, 'percent_change_90d': 338.97233745, 'market_cap': 4332840284.204058, 'market_cap_dominance': 0.1227, 'fully_diluted_market_cap': 5223861406.7, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
20396,Kaspa,KAS,kaspa,156,2022-06-01T00:03:58.000Z,"['mineable', 'dag', 'pow', 'store-of-value', 'polychain-capital-portfolio', 'layer-1']",28704026601.0,25285508215.493423,25285508215.493423,False,,38,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.16357230018164498, 'volume_24h': 304654846.8084251, 'volume_change_24h': 13.9921, 'percent_change_1h': -0.18793303, 'percent_change_24h': 4.63813371, 'percent_change_7d': 10.03549751, 'percent_change_30d': 49.52667049, 'percent_change_60d': 10.38586066, 'percent_change_90d': 7.17803405, 'market_cap': 4136008740.0701404, 'market_cap_dominance': 0.1171, 'fully_diluted_market_cap': 4695183655.6, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4847,Stacks,STX,stacks,207,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem', 'bitcoin-ecosystem']",1818000000.0,1503312531.4013,1503312531.4013,False,,39,1048765672.087772,2732908851.2858853,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 2.605833623296898, 'volume_24h': 667625635.6747491, 'volume_change_24h': 47.3225, 'percent_change_1h': -0.0688636, 'percent_change_24h': 6.97987363, 'percent_change_7d': 25.04975706, 'percent_change_30d': 77.60649382, 'percent_change_60d': 42.54683744, 'percent_change_90d': 80.92613137, 'market_cap': 3917382340.649081, 'market_cap_dominance': 0.1109, 'fully_diluted_market_cap': 4737405527.15, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3794,Cosmos,ATOM,cosmos,834,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'layer-1', 'alleged-sec-securities']",,390934204.0,390934204.0,True,,40,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 9.759026396708297, 'volume_24h': 700715769.9495537, 'volume_change_24h': -2.3995, 'percent_change_1h': 0.52929662, 'percent_change_24h': -0.12320728, 'percent_change_7d': 23.78544615, 'percent_change_30d': 145.94266556, 'percent_change_60d': 110.43626536, 'percent_change_90d': 140.26231179, 'market_cap': 3815137216.2121463, 'market_cap_dominance': 0.1081, 'fully_diluted_market_cap': 3815137216.21, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
10603,Immutable,IMX,immutable-x,337,2021-06-24T00:00:00.000Z,"['collectibles-nfts', 'zero-knowledge-proofs', 'gaming', 'scaling', 'layer-2', 'rollups', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio']",2000000000.0,1694765880.3898141,2000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf57e7e7c23978c3caec3c3548e3d615c346e79ff'}",41,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 2.172580696153192, 'volume_24h': 260403630.17887345, 'volume_change_24h': 44.4997, 'percent_change_1h': 0.94238338, 'percent_change_24h': 5.13797009, 'percent_change_7d': 27.58502543, 'percent_change_30d': 101.90712181, 'percent_change_60d': 38.82197719, 'percent_change_90d': 81.81581149, 'market_cap': 3682015636.2339797, 'market_cap_dominance': 0.1043, 'fully_diluted_market_cap': 4345161392.31, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
7278,Aave,AAVE,aave,978,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio']",,15006646.18728548,16000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9'}",42,,,0.17804383,2024-12-04T05:15:00.000Z,"{'USD': {'price': 244.04390554072052, 'volume_24h': 934415168.224804, 'volume_change_24h': -4.3245, 'percent_change_1h': 1.15948731, 'percent_change_24h': 5.41754516, 'percent_change_7d': 26.44442087, 'percent_change_30d': 83.96851982, 'percent_change_60d': 61.22496346, 'percent_change_90d': 84.59407815, 'market_cap': 3662280544.612911, 'market_cap_dominance': 0.1037, 'fully_diluted_market_cap': 3904702488.65, 'tvl': 20569545122.33336, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
6536,MANTRA,OM,mantra,213,2020-08-11T00:00:00.000Z,"['cosmos-ecosystem', 'defi', 'dao', 'kenetic-capital-portfolio', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'bnb-chain', 'real-world-assets']",,934594697.5500002,1791224350.18,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3593d125a4f7849a1b059e64f4517a86dd60c95d'}",43,863089960.9,3374318718.2531295,273816.46236306,2024-12-04T05:15:00.000Z,"{'USD': {'price': 3.909579384673306, 'volume_24h': 285890712.63480175, 'volume_change_24h': 64.7031, 'percent_change_1h': 0.6330187, 'percent_change_24h': 10.39419598, 'percent_change_7d': 6.68203031, 'percent_change_30d': 193.42579854, 'percent_change_60d': 191.3178472, 'percent_change_90d': 322.1472934, 'market_cap': 3653872162.5664644, 'market_cap_dominance': 0.1035, 'fully_diluted_market_cap': 7002933792.79, 'tvl': 13344.23844, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
22861,Celestia,TIA,celestia,239,2023-10-31T16:51:41.000Z,"['platform', 'cosmos-ecosystem', 'modular-blockchain', 'egirl-capital-portfolio', 'data-availability', 'cmc-crypto-awards-2024']",,439443172.057873,1087243397.259975,False,"{'id': 12220, 'name': 'Osmosis', 'symbol': 'OSMO', 'slug': 'osmosis', 'token_address': 'ibc/D79E7D83AB399BFFF93433E54FAA480C191248FC556924A2A8351AE2638B3877'}",44,141043527.75,1165446386.500984,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 8.263026351458967, 'volume_24h': 709955227.5730727, 'volume_change_24h': 45.1083, 'percent_change_1h': 0.43508972, 'percent_change_24h': 5.60551528, 'percent_change_7d': 2.12211988, 'percent_change_30d': 84.84361401, 'percent_change_60d': 61.09214574, 'percent_change_90d': 102.55940679, 'market_cap': 3631130510.6829214, 'market_cap_dominance': 0.1028, 'fully_diluted_market_cap': 8983920842.01, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
328,Monero,XMR,monero,303,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,18446744.07370955,18446744.07370955,True,,45,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 196.1991389043884, 'volume_24h': 245074331.7273489, 'volume_change_24h': 72.1977, 'percent_change_1h': 0.22042627, 'percent_change_24h': 13.46090545, 'percent_change_7d': 28.95672169, 'percent_change_30d': 24.86823776, 'percent_change_60d': 30.71794196, 'percent_change_90d': 12.74943596, 'market_cap': 3619235302.851444, 'market_cap_dominance': 0.1025, 'fully_diluted_market_cap': 3619235302.85, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3897,OKB,OKB,okb,129,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio', 'x1-ecosystem']",,60000000.0,300000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x75231f58b43240c9718dd58b4967c5114342a86c'}",46,246638974.0,14671642667.376328,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 59.486310818728626, 'volume_24h': 33170019.39596702, 'volume_change_24h': 306.3456, 'percent_change_1h': -0.86510289, 'percent_change_24h': 8.75756543, 'percent_change_7d': 11.92218788, 'percent_change_30d': 58.09355298, 'percent_change_60d': 42.8676301, 'percent_change_90d': 62.12951974, 'market_cap': 3569178649.123718, 'market_cap_dominance': 0.1011, 'fully_diluted_market_cap': 17845893245.62, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3513,Fantom,FTM,fantom,743,2018-10-29T00:00:00.000Z,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts', 'fantom-ecosystem', 'injective-ecosystem', 'layer-1']",,2803634835.5265927,3175000000.0,False,,47,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.2633510545850277, 'volume_24h': 1311015417.7504356, 'volume_change_24h': 8.6008, 'percent_change_1h': 0.97677624, 'percent_change_24h': 5.20234584, 'percent_change_7d': 15.77938972, 'percent_change_30d': 115.04421595, 'percent_change_60d': 101.47961202, 'percent_change_90d': 224.63054134, 'market_cap': 3541975026.1338415, 'market_cap_dominance': 0.1003, 'fully_diluted_market_cap': 4011139598.31, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
28752,dogwifhat,WIF,dogwifhat,601,2023-12-19T09:08:50.000Z,"['memes', 'solana-ecosystem', 'doggone-doggerel']",,998844852.119978,998844852.119978,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm'}",48,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 3.308451767640547, 'volume_24h': 1127261237.7685552, 'volume_change_24h': 50.9466, 'percent_change_1h': 0.09194577, 'percent_change_24h': 5.0668313, 'percent_change_7d': 9.95105775, 'percent_change_30d': 60.07708472, 'percent_change_60d': 41.37391854, 'percent_change_90d': 109.90551495, 'market_cap': 3304630016.5950017, 'market_cap_dominance': 0.0936, 'fully_diluted_market_cap': 3304630016.6, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
7226,Injective,INJ,injective,430,2020-09-29T00:00:00.000Z,"['pos', 'platform', 'cosmos-ecosystem', 'ai-big-data', 'defi', 'smart-contracts', 'cosmos', 'binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio', 'cms-holdings-portfolio', 'pantera-capital-portfolio', 'web3', 'injective-ecosystem', 'layer-1']",,98848019.96,100000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe28b3b32b6c345a34ff64674606124dd5aceca30'}",49,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 33.11011577128533, 'volume_24h': 440491902.2434724, 'volume_change_24h': 8.5393, 'percent_change_1h': 0.67579465, 'percent_change_24h': 2.20908154, 'percent_change_7d': 12.53672659, 'percent_change_30d': 95.83830796, 'percent_change_60d': 63.34087368, 'percent_change_90d': 93.15748032, 'market_cap': 3272869384.637923, 'market_cap_dominance': 0.0927, 'fully_diluted_market_cap': 3311011577.13, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11840,Optimism,OP,optimism-ethereum,596,2022-05-31T16:19:46.000Z,"['layer-2', 'optimism-ecosystem', 'modular-blockchain']",4294967296.0,1255070491.0,4294967296.0,False,"{'id': 11840, 'name': 'Optimism', 'symbol': 'OP', 'slug': 'optimism-ethereum', 'token_address': '0x4200000000000000000000000000000000000042'}",50,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 2.5786358996114775, 'volume_24h': 682376488.7896323, 'volume_change_24h': 6.0567, 'percent_change_1h': 0.15283794, 'percent_change_24h': 0.96068319, 'percent_change_7d': 14.13534627, 'percent_change_30d': 84.07387752, 'percent_change_60d': 60.624022, 'percent_change_90d': 92.59734784, 'market_cap': 3236369824.635604, 'market_cap_dominance': 0.0917, 'fully_diluted_market_cap': 11075156857.12, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
27075,Mantle,MNT,mantle,97,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio']",6219316795.0,3366841707.8368406,6219316794.99,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3c3a81e81dc49a522a592e7622a7e711c06bf354'}",51,3366841707.8368406,3229302757.5353,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.959148970389253, 'volume_24h': 179161683.281862, 'volume_change_24h': 11.7829, 'percent_change_1h': 2.07008142, 'percent_change_24h': 5.43263783, 'percent_change_7d': 15.50404459, 'percent_change_30d': 70.93344172, 'percent_change_60d': 62.60096931, 'percent_change_90d': 69.1370171, 'market_cap': 3229302757.5353, 'market_cap_dominance': 0.0915, 'fully_diluted_market_cap': 5965251300.45, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
